,filename,folder_name,date,word_count,DET_freq_per_100k,PROPN_freq_per_100k,NOUN_freq_per_100k,AUX_freq_per_100k,VERB_freq_per_100k,SCONJ_freq_per_100k,PRON_freq_per_100k,ADJ_freq_per_100k,ADP_freq_per_100k,PUNCT_freq_per_100k,CCONJ_freq_per_100k,PART_freq_per_100k,NUM_freq_per_100k,ADV_freq_per_100k,SYM_freq_per_100k,SPACE_freq_per_100k,X_freq_per_100k,INTJ_freq_per_100k,named_entities
54,"Covid-19_ Doctor sent anti-vaccine -5 Dec, 2022 02_00 PM.txt",nzheraldnew,2022-12-05,805,12298.136645962733,4720.496894409938,22360.24844720497,7204.968944099378,13913.04347826087,1863.3540372670807,8695.652173913044,5714.285714285714,11552.7950310559,12919.254658385093,3105.590062111801,3602.484472049689,1366.4596273291925,3229.813664596273,124.22360248447205,,248.4472049689441,124.22360248447205,"[('Kiwi', 'ORG'), ('600', 'CARDINAL'), ('the Health and Disability', 'ORG'), ('GP', 'ORG'), ('today', 'DATE'), ('Morag McDowell', 'PERSON'), ('11', 'CARDINAL'), ('last year', 'DATE'), ('AdvertisementAdvertise', 'PERSON'), ('August 19', 'DATE'), ('GP', 'WORK_OF_ART'), ('Covid', 'PERSON'), ('GP', 'ORG'), ('AdvertisementAdvertise', 'ORG'), ('NZME.“We', 'ORG'), ('SMS', 'ORG'), ('one', 'CARDINAL'), ('the next day', 'DATE'), ('Three days later', 'DATE'), ('GP', 'ORG'), ('the next day', 'DATE'), ('evening', 'TIME'), ('27', 'CARDINAL'), ('the Office of the Health and Disability', 'ORG'), ('11', 'CARDINAL'), ('16', 'CARDINAL'), ('GP', 'ORG'), ('One', 'CARDINAL'), ('GP', 'ORG'), ('Jacinda Ardern', 'PERSON'), ('GP', 'ORG'), ('third', 'ORDINAL'), ('AdvertisementAdvertise', 'PERSON'), ('under 65', 'DATE'), ('McDowell', 'PERSON'), ('AdvertisementAdvertise', 'ORG'), ('NZME', 'ORG'), ('SaveshareShare', 'ORG')]"
55,"Covid-19_ Government sets aside $47-24 May, 2022 05_00 AM.txt",nzheraldnew,2022-05-24,663,9954.75113122172,14932.126696832578,20512.82051282051,6636.500754147813,11915.53544494721,1206.6365007541478,2865.761689291101,8446.455505279035,10708.89894419306,12217.194570135745,2413.2730015082957,2564.102564102564,3318.2503770739063,4374.057315233786,754.1478129713424,904.9773755656109,,,"[('nearly half a billion dollars', 'MONEY'), ('next year', 'DATE'), ('fourth', 'ORDINAL'), ('Chris Hipkins', 'PERSON'), ('Monday', 'DATE'), ('fourth', 'ORDINAL'), ('Thursday', 'DATE'), ('$284.3 million', 'MONEY'), ('189.2', 'MONEY'), ('2022', 'DATE'), ('2023.A fourth', 'CARDINAL'), ('Herald', 'ORG'), ('Government', 'ORG'), ('Government', 'ORG'), ('the end of the next fiscal year', 'DATE'), ('June 2023.AdvertisementAdvertise', 'DATE'), ('MoreCovid-19 Omicron', 'PERSON'), ('6000', 'CARDINAL'), ('Covid', 'PERSON'), ('nine', 'CARDINAL'), ('19', 'CARDINAL'), ('Omicron', 'ORG'), ('4990', 'CARDINAL'), ('10', 'CARDINAL'), ('Covid 19 Omicron', 'PERSON'), (""Auckland's Takapuna Grammar"", 'ORG'), ('years', 'DATE'), ('fourth', 'ORDINAL'), ('Covid', 'PERSON'), ('Israel', 'GPE'), ('Germany', 'GPE'), ('fourth', 'ORDINAL'), ('UK', 'GPE'), ('fourth', 'ORDINAL'), ('April', 'DATE'), ('UK', 'GPE'), ('fourth', 'ORDINAL'), ('Covid', 'NORP'), ('70', 'DATE'), ('late March', 'DATE'), ('Ashley Bloomfield', 'PERSON'), ('fourth', 'ORDINAL'), ('fourth', 'ORDINAL'), ('million', 'CARDINAL'), ('Covid', 'PERSON'), ('next?NZ', 'ORG'), ('million', 'CARDINAL'), ('Covid', 'PERSON'), ('University of Auckland Senior Lecturer', 'ORG'), ('David Welch', 'PERSON'), ('Video / NZ Herald ...Video Player', 'ORG'), ('Time', 'ORG'), ('Escape', 'PERSON'), ('Area BackgroundColorOpacityFont SizeText Edge StyleFont FamilyReset', 'FAC'), ('Close Modal', 'PERSON'), ('Escape', 'LOC'), ('Langs Beach', 'GPE'), ('million', 'CARDINAL'), ('Covid', 'PERSON'), ('next?NZ', 'ORG'), ('million', 'CARDINAL'), ('Covid', 'PERSON'), ('University of Auckland Senior Lecturer', 'ORG'), ('David Welch', 'PERSON'), ('Video / NZ Herald', 'ORG'), ('Bloomfield', 'PERSON'), ('New Zealand', 'GPE'), ('fourth', 'ORDINAL'), ('Pfizer', 'ORG'), ('winter', 'DATE'), ('National', 'ORG'), ('Covid-19', 'ORG'), ('Chris Bishop', 'PERSON'), ('National', 'ORG'), ('fourth', 'ORDINAL'), ('fourth', 'ORDINAL'), ('Bishop', 'ORG'), ('65 plus', 'CARDINAL'), ('Earlier this month', 'DATE'), ('Hipkins', 'PERSON'), ('fourth', 'ORDINAL'), ('the next week', 'DATE'), ('two""', 'ORG'), ('SaveshareShare', 'ORG')]"
56,"Covid-19_ Mandatory self-isolation -1 Aug, 2023 02_22 PM.txt",nzheraldnew,2023-08-01,307,7491.856677524431,13029.315960912052,21824.104234527687,8794.788273615635,14006.514657980457,1628.6644951140065,5537.459283387622,5537.459283387622,11074.918566775244,13355.048859934854,1954.3973941368076,2931.5960912052115,2280.130293159609,3583.0618892508146,325.7328990228013,,,,"[('New Zealand’s', 'GPE'), ('seven-day', 'DATE'), ('the end of the month', 'DATE'), ('Chris Hipkins', 'PERSON'), ('last September', 'DATE'), ('seven-day', 'DATE'), ('April', 'DATE'), ('winter', 'DATE'), ('the end of August', 'DATE'), ('AdvertisementAdvertise', 'ORG'), ('NZME.Hipkins', 'ORG'), ('10', 'CARDINAL'), ('NZ', 'GPE'), ('1000', 'CARDINAL'), ('Kiwis', 'NORP'), ('10,000', 'CARDINAL'), ('Covid', 'PERSON'), ('19', 'CARDINAL'), ('Tokelau', 'GPE'), ('New Zealand’s', 'GPE'), ('Government', 'ORG'), ('winter', 'DATE'), ('winter', 'DATE'), ('AdvertisementAdvertise', 'PERSON'), ('NZME.“Winter', 'PERSON'), ('Christopher Luxon', 'PERSON'), ('Christopher Luxon', 'PERSON'), ('Covid', 'PERSON'), ('Covid', 'PERSON'), ('SaveshareShare', 'ORG')]"
57,"Covid-19_ Most eligible Kiwis yet t-22 May, 2023 05_00 AM.txt",nzheraldnew,2023-05-22,1039,7892.204042348412,9143.407122232917,20789.22040423484,6063.522617901829,12319.53801732435,1732.4350336862367,4619.826756496631,9624.639076034648,13378.248315688163,11453.320500481232,2406.159769008662,2791.145332050048,3464.8700673724734,5389.7978825794025,96.24639076034649,,96.24639076034649,96.24639076034649,"[('New Zealanders', 'NORP'), ('this winter', 'DATE'), ('Omicron', 'ORG'), ('Kiwis', 'NORP'), ('30', 'DATE'), ('the start of April', 'DATE'), ('winter', 'DATE'), ('fourth', 'ORDINAL'), ('fifth', 'ORDINAL'), ('between April 1 and May 12', 'DATE'), ('Ministry of Health', 'ORG'), ('only around 411,000', 'CARDINAL'), ('second', 'ORDINAL'), ('third', 'ORDINAL'), ('New Zealand’s', 'GPE'), ('over-30', 'DATE'), ('3.1 million', 'CARDINAL'), ('the past six months', 'DATE'), ('AdvertisementAdvertise', 'ORG'), ('NZME.Ministry', 'ORG'), ('only half', 'CARDINAL'), ('older than 50', 'CARDINAL'), ('more than one', 'CARDINAL'), ('Government', 'ORG'), ('second', 'ORDINAL'), ('last winter', 'DATE'), ('weekly', 'DATE'), ('five', 'CARDINAL'), ('first', 'ORDINAL'), ('four', 'CARDINAL'), ('first', 'ORDINAL'), ('Kiwis', 'GPE'), ('more than a year ago', 'DATE'), ('AdvertisementAdvertise', 'PERSON'), ('NZME.The', 'ORG'), ('Kiwis', 'GPE'), ('the coming winter', 'DATE'), ('Michael Plank', 'PERSON'), ('Modelling Aotearoa', 'ORG'), ('Only a third', 'CARDINAL'), ('50 to 64', 'DATE'), ('second', 'ORDINAL'), ('65s', 'CARDINAL'), ('just under 70', 'CARDINAL'), ('over-65', 'DATE'), ('Kiwis', 'GPE'), ('Plank', 'ORG'), ('16', 'DATE'), ('Omicron', 'ORG'), ('first', 'ORDINAL'), ('AdvertisementAdvertise', 'ORG'), ('NZME.One', 'FAC'), ('US', 'GPE'), ('University of Auckland vaccinologist Associate Professor', 'ORG'), ('Helen Petousis-Harris', 'PERSON'), ('Kiwis', 'GPE'), ('first', 'ORDINAL'), ('Petousis-Harris', 'PERSON'), ('one', 'CARDINAL'), ('Midland', 'GPE'), ('between February and June last year', 'DATE'), ('University of Auckland vaccinologist Associate Professor', 'ORG'), ('Helen Petousis-Harris', 'PERSON'), ('Kiwis', 'GPE'), ('Dan Cook', 'PERSON'), ('Waikato University', 'ORG'), ('Omicron', 'ORG'), ('more than four', 'CARDINAL'), ('three', 'CARDINAL'), ('AdvertisementAdvertise', 'PERSON'), ('NZME.Again', 'GPE'), ('nearly 40', 'CARDINAL'), ('12 to 24', 'DATE'), ('five', 'CARDINAL'), ('75s', 'DATE'), ('New Zealand’s', 'GPE'), ('Omicron', 'ORG'), ('Pacific', 'LOC'), ('Māori', 'PRODUCT'), ('Jesse Whitehead', 'PERSON'), ('Whatu Ora’s', 'ORG'), ('Astrid Koornneef', 'PERSON'), ('Kiwis', 'GPE'), ('the colder months', 'DATE'), ('first', 'ORDINAL'), ('this winter', 'DATE'), ('Koornneef', 'ORG'), ('AdvertisementAdvertise', 'PERSON'), ('Healthline', 'ORG'), ('0800 28', 'DATE'), ('29', 'CARDINAL'), ('26.The', 'CARDINAL'), ('seven-day', 'DATE'), ('Covid', 'PERSON'), ('1672', 'DATE'), ('eight', 'CARDINAL'), ('the week', 'DATE'), ('May 15', 'DATE'), ('247', 'CARDINAL'), ('Covid', 'PERSON')]"
58,"Covid-19_ Omicron vaccine rollout c-7 Dec, 2022 06_12 PM.txt",nzheraldnew,2022-12-07,778,8097.6863753213365,15552.699228791775,19408.740359897172,5655.526992287917,13881.748071979435,1542.4164524421594,4755.784061696658,7069.408740359898,11953.727506426736,10025.706940874037,3213.3676092544983,2699.228791773779,2570.694087403599,2956.298200514139,514.1388174807198,,128.53470437017995,,"[('Omicron', 'ORG'), ('New Zealand', 'GPE'), ('next year’s', 'DATE'), ('winter season', 'DATE'), ('Diana Sarfati', 'PERSON'), ('today', 'DATE'), ('early next year', 'DATE'), ('Kiwis', 'GPE'), ('New Zealand’s', 'GPE'), ('Pfizer', 'ORG'), ('Omicron', 'ORG'), ('24 hours', 'TIME'), ('Covid ...', 'PERSON'), ('19', 'CARDINAL'), ('Jacinda Ardern', 'ORG'), ('Royal Commission of Inquiry', 'ORG'), ('the NZ Herald', 'ORG'), ('October', 'DATE'), ('two', 'CARDINAL'), ('RNA', 'ORG'), ('half', 'CARDINAL'), ('the other half', 'CARDINAL'), ('AdvertisementAdvertise', 'PERSON'), ('the European Centre for Disease Prevention and Control', 'ORG'), ('December 1', 'DATE'), ('February', 'DATE'), ('the European Union', 'ORG'), ('Sarfati', 'GPE'), ('morning', 'TIME'), ('Parliament', 'ORG'), ('2021/22', 'CARDINAL'), ('annual', 'DATE'), ('the Ministry of Health', 'ORG'), ('Sarfati', 'GPE'), ('Labour’s', 'ORG'), ('Sarah Pallett', 'PERSON'), ('AdvertisementAdvertise', 'PERSON'), ('winter next year', 'DATE'), ('2023', 'DATE'), ('Diana Sarfati', 'PERSON'), ('Medsafe', 'PERSON'), ('18', 'DATE'), ('two', 'CARDINAL'), ('at least three months ago', 'DATE'), ('Second', 'ORDINAL'), ('Covid-19', 'ORG'), ('65 years', 'DATE'), ('Māori', 'PRODUCT'), ('Pacific', 'LOC'), ('50 years', 'DATE'), ('three', 'CARDINAL'), ('16', 'CARDINAL'), ('Sarfati', 'ORG'), ('Sarfati', 'GPE'), ('early next year', 'DATE'), ('Newstalk ZB', 'NORP'), ('Response', 'ORG'), ('Dr Ayesha Verrall', 'PERSON'), ('Verrall', 'PERSON'), ('New Zealand’s', 'GPE'), ('Dr Ayesha Verrall', 'PERSON'), ('Health', 'ORG'), ('Andrew Little', 'PERSON'), ('AdvertisementAdvertise', 'ORG'), ('NZME.Act Party', 'ORG'), ('Brooke van Velden', 'PERSON'), ('160', 'CARDINAL'), ('$24 million', 'MONEY'), ('2017/18', 'CARDINAL'), ('the last financial year', 'DATE'), ('van Velden', 'PERSON'), ('635', 'CARDINAL'), ('150m', 'MONEY'), ('the last financial year', 'DATE'), ('Sarfati', 'GPE'), ('van Velden', 'PERSON'), ('2017/18', 'CARDINAL'), ('van Velden later', 'PERSON'), ('this year', 'DATE'), ('last year', 'DATE'), ('2017', 'DATE')]"
59,"Doctor accused of peddling Covid-19-17 Apr, 2023 03_39 PM.txt",nzheraldnew,2023-04-17,909,9570.957095709571,12101.210121012102,21562.156215621562,5390.539053905391,14301.430143014302,2090.2090209020903,7590.759075907591,6820.682068206821,11551.15511551155,13421.34213421342,3520.3520352035202,2310.2310231023102,1320.1320132013202,1760.1760176017601,110.01100110011001,110.01100110011001,,110.01100110011001,"[('Peter Canaday', 'PERSON'), ('the Taranaki District Health Board', 'ORG'), ('two', 'CARDINAL'), ('2021', 'DATE'), ('Monday', 'DATE'), ('five-day', 'DATE'), ('the Health Practitioners Disciplinary Tribunal', 'ORG'), ('New Plymouth', 'GPE'), ('a Professional Conduct Committee', 'ORG'), ('the Medical Council of New Zealand', 'ORG'), ('July 2021', 'DATE'), ('Canaday', 'DATE'), ('Raglan', 'PERSON'), ('That same month', 'DATE'), ('Courageous Convos:', 'WORK_OF_ART'), ('Peter Canaday', 'PERSON'), ('the following month', 'DATE'), ('Pfizer', 'PERSON'), ('Voices For Freedom', 'ORG'), ('Canaday', 'DATE'), ('Pfizer', 'ORG'), ('New Zealand', 'GPE'), ('Canaday', 'DATE'), ('Pfizer', 'PERSON'), ('AdvertisementAdvertise', 'PERSON'), ('NZME.Canaday', 'DATE'), ('2021', 'DATE'), ('first', 'ORDINAL'), ('New Zealand', 'GPE'), ('Canaday', 'DATE'), ('the Medical Council', 'ORG'), ('PCC', 'ORG'), ('Canaday', 'DATE'), ('the District Court', 'ORG'), ('PCC', 'ORG'), ('Hayden Wilson', 'PERSON'), ('PCC', 'ORG'), ('Canaday', 'DATE'), ('Wilson', 'ORG'), ('Canaday', 'DATE'), ('”Canaday', 'DATE'), ('Wilson', 'ORG'), ('Mark Thomas', 'PERSON'), ('Canaday', 'DATE'), ('AdvertisementAdvertise', 'ORG'), ('Thomas', 'PERSON'), ('MoreCovid 19', 'PRODUCT'), ('Omicron', 'ORG'), ('Two', 'CARDINAL'), ('19', 'CARDINAL'), ('Delta', 'LOC'), ('Three', 'CARDINAL'), ('Covid 19', 'PERSON'), ('Omicron', 'ORG'), ('GP', 'ORG'), ('Canaday', 'DATE'), ('”Thomas', 'ORG'), ('Thomas', 'PERSON'), ('New Zealand’s', 'GPE'), ('Canaday', 'DATE'), ('Matthew McClelland', 'PERSON'), ('KC', 'GPE'), ('Thomas', 'PERSON'), ('Voices For Freedom', 'ORG'), ('Thomas', 'PERSON'), ('McClelland', 'PERSON'), ('Thomas', 'PERSON'), ('Thomas', 'PERSON'), ('the Ministry of Health', 'ORG'), ('the Medical Council', 'ORG'), ('AdvertisementAdvertise', 'PERSON'), ('NZME.Thomas', 'PERSON'), ('five', 'CARDINAL'), ('Tuesday', 'DATE'), ('SaveshareShare', 'ORG')]"
60,"Editorial_ Covid officially downgra-8 May, 2023 05_00 AM.txt",nzheraldnew,2023-05-08,625,8960.0,7679.999999999999,23200.0,6720.0,9760.0,1440.0,7040.0,8320.0,13120.000000000002,12320.0,4000.0,2560.0,3200.0,3680.0,,800.0,,160.0,"[('UN', 'ORG'), ('World Health Organisation', 'ORG'), ('Dr Tedros Adhanom Ghebreyesus', 'ORG'), ('the weekend', 'DATE'), ('WHO', 'ORG'), ('January 30, 2020', 'DATE'), ('more than three years', 'DATE'), ('at least seven million', 'CARDINAL'), ('Covid', 'PERSON'), ('Omicron', 'ORG'), ('a year and a half', 'DATE'), ('Covid', 'PERSON'), ('more than 100,000', 'CARDINAL'), ('early 2021', 'DATE'), ('about 3500', 'CARDINAL'), ('last month', 'DATE'), ('the last week of April', 'DATE'), ('11,063', 'CARDINAL'), ('weekly', 'DATE'), ('New Zealand', 'GPE'), ('26', 'CARDINAL'), ('UpBy', 'ORG'), ('NZME', 'ORG'), ('Covid', 'GPE'), ('last year', 'DATE'), ('Kiwis', 'GPE'), ('Dr Michael Ryan', 'PERSON'), ('NZME.Will', 'ORG'), ('New Zealand', 'GPE'), ('New Zealand’s', 'GPE'), ('the past 20 years', 'DATE'), ('four', 'CARDINAL'), ('2003', 'DATE'), ('2009', 'DATE'), ('Mers', 'PERSON'), ('2012', 'DATE'), ('Covid', 'PERSON'), ('2019', 'DATE'), ('the next two or three years', 'DATE'), ('New Zealand', 'GPE'), ('Herald Premium', 'ORG'), ('NZ Herald', 'ORG'), ('Premium', 'GPE')]"
61,"Editorial_ Last Covid 19 restrictio-16 Aug, 2023 05_00 AM.txt",nzheraldnew,2023-08-16,671,8047.690014903129,12369.597615499255,21758.569299552906,4619.970193740685,12220.566318926974,1639.344262295082,5812.220566318927,9388.971684053651,12518.628912071536,12816.691505216097,3278.688524590164,2533.532041728763,2384.500745156483,3427.719821162444,298.06259314456037,596.1251862891207,,149.03129657228018,"[('EDITORIALTwo years ago', 'DATE'), ('August 17, 2021', 'DATE'), ('New Zealand', 'GPE'), ('weeks', 'DATE'), ('Delta', 'LOC'), ('Covid-19', 'ORG'), ('New Zealand’s', 'GPE'), ('UpBy', 'ORG'), ('NZME', 'ORG'), ('The week', 'DATE'), ('Government', 'ORG'), ('Covid', 'NORP'), ('5372', 'DATE'), ('last week', 'DATE'), ('2736', 'DATE'), ('Three', 'CARDINAL'), ('last week', 'DATE'), ('Covid', 'PERSON'), ('Wellington', 'GPE'), ('300,000', 'CARDINAL'), ('New Zealanders', 'NORP'), ('Covid', 'PERSON'), ('AdvertisementAdvertise', 'PERSON'), ('a year ago', 'DATE'), ('New Zealanders', 'NORP'), ('April', 'DATE'), ('Cabinet', 'ORG'), ('seven-day', 'DATE'), ('the end of August', 'DATE'), ('winter', 'DATE'), ('Hawaiian', 'NORP'), ('two months', 'DATE'), ('go14 Aug', 'ORG'), ('with13 Aug 05:00 AMNew ZealandEditorial', 'WORK_OF_ART'), ('New Covid', 'GPE'), ('lurks12 Aug 05:00', 'TIME'), ('Monday', 'DATE'), ('Chris Hipkins', 'PERSON'), ('Health', 'ORG'), ('Ayesha Verrall', 'PERSON'), ('midnight that night', 'TIME'), ('five days', 'DATE'), ('Yesterday', 'DATE'), ('Aotearoa', 'PERSON'), ('two years ago', 'DATE'), ('New Zealand', 'GPE'), ('Covid', 'NORP'), ('GP', 'ORG'), ('NZ', 'GPE'), ('New Zealand', 'GPE'), ('AdvertisementAdvertise', 'ORG'), ('Covid', 'PERSON'), ('Herald Premium', 'ORG'), ('NZ Herald', 'ORG'), ('Premium', 'GPE')]"
62,"Editorial_ New Covid strain - Eris -12 Aug, 2023 05_00 AM.txt",nzheraldnew,2023-08-12,809,7540.17305315204,12237.330037082818,20148.331273176762,6551.297898640298,12113.72064276885,1977.7503090234857,7045.735475896168,6922.1260815822,12978.986402966624,13349.814585908529,3584.672435105068,2348.5784919653893,1977.7503090234857,4202.719406674908,123.60939431396785,741.6563658838072,247.2187886279357,123.60939431396785,"[('first', 'ORDINAL'), ('Omicron', 'ORG'), ('Eris', 'PERSON'), ('XBB', 'ORG'), ('the World Health Organisation', 'ORG'), ('interest”', 'ORG'), ('WHO', 'ORG'), ('UpBy', 'ORG'), ('NZME', 'ORG'), ('the United States', 'GPE'), ('summer', 'DATE'), ('17.3 per cent', 'MONEY'), ('Covid', 'GPE'), ('12.5 per cent', 'MONEY'), ('the most recent week', 'DATE'), ('September', 'DATE'), ('XBB', 'ORG'), ('Australia', 'GPE'), ('Canada', 'GPE'), ('China', 'GPE'), ('Japan', 'GPE'), ('South Korea', 'GPE'), ('Britain', 'GPE'), ('EG.5.1', 'GPE'), ('second', 'ORDINAL'), ('15 per cent', 'MONEY'), ('WHO', 'ORG'), ('more than “', 'CARDINAL'), ('7000', 'CARDINAL'), ('51', 'CARDINAL'), ('countries”.#COVID19', 'NORP'), ('Dr @mvankerkhove', 'FAC'), ('@WHO', 'PERSON'), ('August 9, 2023', 'DATE'), ('NZME.For', 'NORP'), ('Eris', 'PERSON'), ('Covid', 'PERSON'), ('Omicron', 'ORG'), ('Omicron', 'ORG'), ('BlackRock', 'ORG'), ('Aug 05:00', 'PERSON'), ('merchants09 Aug', 'PERSON'), ('double08 Aug', 'PERSON'), ('AMWHO', 'ORG'), ('Maria Van Kerkhove', 'PERSON'), ('Omicron', 'ORG'), ('Mandy Cohen', 'PERSON'), ('the US Centres for Disease Control and Prevention', 'ORG'), ('New Zealand', 'GPE'), ('winter', 'DATE'), ('the flu season', 'DATE'), ('Covid', 'GPE'), ('AdvertisementAdvertise', 'PERSON'), ('Covid', 'PERSON'), ('Covid', 'PERSON'), ('Covid', 'PERSON'), ('seven-day', 'DATE'), ('under 1000', 'DATE'), ('311', 'CARDINAL'), ('April 16 to 141', 'DATE'), ('July 30', 'DATE'), ('Covid', 'PERSON'), ('WHO', 'ORG'), ('Covid', 'PERSON'), ('Van Kerkhove', 'PERSON'), ('about a year ago', 'DATE'), ('Eris', 'PERSON'), ('Greek', 'NORP'), ('Herald Premium', 'ORG'), ('NZ Herald', 'ORG'), ('Premium', 'GPE')]"
63,"Final Covid-19 restrictions banishe-15 Aug, 2023 05_00 AM.txt",nzheraldnew,2023-08-15,1054,7400.379506641367,12903.225806451612,20018.975332068312,5787.476280834915,13567.362428842505,2751.4231499051234,6546.489563567362,6356.736242884251,10721.062618595824,12808.349146110057,3130.9297912713473,3415.559772296015,2277.0398481973434,4459.203036053131,189.75332068311195,94.87666034155598,94.87666034155598,94.87666034155598,"[('New Zealand', 'GPE'), ('almost three and a half years ago', 'CARDINAL'), ('Chris Hipkins', 'PERSON'), ('Health', 'ORG'), ('Dr Ayesha Verrall', 'PERSON'), ('yesterday', 'DATE'), ('seven days', 'DATE'), ('today', 'DATE'), ('June', 'DATE'), ('One', 'CARDINAL'), ('the flu season', 'DATE'), ('Government', 'ORG'), ('April', 'DATE'), ('Cabinet', 'ORG'), ('Covid', 'PERSON'), ('the end of August', 'DATE'), ('winter', 'DATE'), ('AdvertisementAdvertise', 'PERSON'), ('NZME.“Covid', 'PERSON'), ('this winter', 'DATE'), ('Verrall', 'PERSON'), ('yesterday', 'DATE'), ('Chris Hipkins', 'PERSON'), ('Health', 'ORG'), ('Dr Ayesha Verrall', 'PERSON'), ('Mark MitchellReported Covid', 'PERSON'), ('February 2022', 'DATE'), ('2.2 per cent', 'MONEY'), ('yesterday', 'DATE'), ('morning', 'TIME'), ('the Ministry of Health', 'ORG'), ('five days', 'DATE'), ('Response', 'ORG'), ('New Zealand', 'GPE'), ('Alert Level', 'ORG'), ('4', 'CARDINAL'), ('March 25, 2020', 'DATE'), ('yesterday', 'DATE'), ('this particular day', 'DATE'), ('Covid', 'PERSON'), ('AdvertisementAdvertise', 'ORG'), ('Kiwis', 'NORP'), ('Hipkins', 'PRODUCT'), ('New Zealand', 'GPE'), ('New Zealand', 'GPE'), ('Auckland', 'GPE'), ('the second half of 2021', 'DATE'), ('one', 'CARDINAL'), ('yesterday', 'DATE'), ('Otago University', 'ORG'), ('Michael Baker', 'PERSON'), ('Michael Baker', 'PERSON'), ('Baker', 'PERSON'), ('NZME.Covid-19', 'ORG'), ('Michael Plank', 'PERSON'), ('Plank', 'ORG'), ('Covid', 'PERSON'), ('Modelling Aotearoa', 'ORG'), ('winter', 'DATE'), ('seven-day', 'DATE'), ('Covid', 'PERSON'), ('the winter flu season', 'DATE'), ('the flu season', 'DATE'), ('Covid', 'PERSON'), ('NZME', 'ORG'), ('MoreCovid', 'PERSON'), ('NZ', 'GPE'), ('Samantha Bailey', 'PERSON'), ('Covid', 'PERSON'), ('Australia', 'GPE'), ('New Zealand', 'GPE'), ('Leave Support Scheme', 'PERSON'), ('today', 'DATE'), ('AdvertisementAdvertise', 'PERSON'), ('Income', 'ORG'), ('August 15', 'DATE'), ('August 13', 'DATE'), ('at least four', 'CARDINAL'), ('Talbot Mills', 'ORG'), ('yesterday', 'DATE'), ('Labour', 'ORG'), ('32 per cent', 'MONEY'), ('one', 'CARDINAL'), ('National', 'ORG'), ('35 per cent', 'MONEY'), ('one', 'CARDINAL'), ('last week’s', 'DATE'), ('Taxpayers’ Union-Curia', 'ORG'), ('Labour', 'ORG'), ('27.1 per cent', 'MONEY'), ('National', 'ORG'), ('34.9 per cent', 'MONEY'), ('Adam Pearse', 'PERSON'), ('the NZ Herald Press Gallery', 'ORG'), ('Parliament', 'ORG'), ('NZME', 'ORG'), ('2018', 'DATE'), ('the Northern Advocate', 'ORG'), ('Whangārei', 'ORG'), ('Auckland', 'GPE')]"
64,"Fourth Kiwi dies where link to Pfiz-14 Dec, 2022 03_12 PM.txt",nzheraldnew,2022-12-14,481,11642.411642411644,16008.31600831601,21413.721413721414,4158.004158004158,12266.112266112266,1663.2016632016632,3534.3035343035344,4365.904365904366,12266.112266112266,12058.212058212059,4781.704781704782,2494.802494802495,2702.702702702703,2494.802494802495,,,207.9002079002079,,"[('fourth', 'ORDINAL'), ('New Zealand', 'GPE'), ('Pfizer', 'ORG'), ('the Ministry of Health', 'ORG'), ('Vaccine Independent Safety Monitoring Board', 'ORG'), ('Te Whatu Ora', 'PERSON'), ('the Ministry of Health', 'ORG'), ('first', 'ORDINAL'), ('the Centre for Adverse Reactions Monitoring', 'ORG'), ('March 2022', 'DATE'), ('April 2022.AdvertisementAdvertise', 'DATE'), ('Board', 'ORG'), ('November 2022', 'DATE'), ('Pfizer', 'ORG'), ('MoreCovid-19', 'PERSON'), ('Covid 19 Omicron', 'PERSON'), ('Ministry of Health', 'ORG'), ('Covid 19 Omicron', 'PERSON'), ('Ministry of Health', 'ORG'), ('Covid 19 Omicron', 'PERSON'), ('Myocarditis', 'PERSON'), ('AdvertisementAdvertise', 'PERSON'), ('Coroner', 'NORP'), ('September', 'DATE'), ('Coroner', 'NORP'), ('Rory James Nairn', 'PERSON'), ('Dunedin', 'PERSON'), ('November 17, 2021', 'DATE'), ('Ashleigh Wilson', 'PERSON'), ('26-year-old', 'DATE'), ('first', 'ORDINAL'), ('Pfizer', 'ORG'), ('November 5 that year', 'DATE'), ('Pfizer', 'ORG'), ('Nuvaxovid Covid-19', 'PERSON'), ('a few days', 'DATE'), ('the first few weeks', 'DATE'), ('beats”', 'ORG'), ('the days', 'DATE'), ('weeks', 'DATE'), ('Healthline', 'ORG'), ('0800', 'CARDINAL')]"
